timestamp,temperature,sp_active_columns,sp_sparsity,tm_active_cells,tm_predictive_cells,anomaly_score,sp_entropy,sp_mean_overlap,sp_dead_column_ratio,sp_max_duty_cycle,sp_mean_duty_cycle
2026-04-28T05:50,9,40,0.01953125,505,55,0.375,6.037589663496924,0.9082288421236465,0.96337890625,1.0,0.01953125
2026-04-28T06:50,10,40,0.01953125,226,55,0.15000000596046448,6.036666712607646,0.9003018735640628,0.96337890625,1.0,0.01953125
2026-04-28T07:50,10,40,0.01953125,40,52,0.0,6.029855549670628,0.8943325610166015,0.96337890625,1.0,0.01953125
2026-04-28T08:50,10,40,0.01953125,40,52,0.0,6.0226309660495945,0.8981063981231515,0.96337890625,1.0,0.01953125
2026-04-28T09:50,10,40,0.01953125,40,52,0.0,6.015118161173493,0.9016199706016635,0.96337890625,1.0,0.01953125
2026-04-28T10:50,10,40,0.01953125,40,52,0.0,6.007952822640339,0.9032732886547788,0.96337890625,1.0,0.01953125
2026-04-28T11:50,12,40,0.01953125,40,52,0.0,6.000876713835474,0.904819941027048,0.96337890625,1.0,0.01953125
2026-04-28T12:50,14,40,0.01953125,40,52,0.0,5.994066935378007,0.9062699276260502,0.96337890625,1.0,0.01953125
2026-04-28T13:50,14,40,0.01953125,40,53,0.0,5.987381247515165,0.9076320362493554,0.96337890625,1.0,0.01953125
2026-04-28T14:50,16,40,0.01953125,40,55,0.0,5.982848501858273,0.9062447738972882,0.96337890625,1.0,0.01953125
2026-04-28T15:50,16,40,0.01953125,40,57,0.0,5.97904940665488,0.9062024062077059,0.96337890625,1.0,0.01953125
2026-04-28T16:50,16,40,0.01953125,40,62,0.0,5.975774844238411,0.9061623922786557,0.96337890625,1.0,0.01953125
2026-04-28T17:50,15,40,0.01953125,40,68,0.0,5.97340498414633,0.9061245412646894,0.96337890625,1.0,0.01953125
2026-04-28T18:50,15,40,0.01953125,40,70,0.0,5.972071455509582,0.906088682409353,0.96337890625,1.0,0.01953125
2026-04-28T19:50,13,40,0.01953125,40,71,0.0,5.9753211757336535,0.9027986592136716,0.96337890625,1.0,0.01953125
2026-04-28T20:50,12,40,0.01953125,40,65,0.0,5.98167425478658,0.9006832381878753,0.96337890625,1.0,0.01953125
2026-04-28T21:50,10,40,0.01953125,40,59,0.0,5.990542228030179,0.8997023083852217,0.96337890625,1.0,0.01953125
2026-04-28T22:50,9,40,0.01953125,40,58,0.0,5.998697133633111,0.9009289084759337,0.96337890625,1.0,0.01953125
